2014-09-27 07:56,39.40,23.90
2014-09-27 07:57,39.40,23.80
2014-09-27 07:58,39.50,23.90
2014-09-27 07:59,39.60,23.90
2014-09-27 08:00,39.60,23.90
2014-09-27 08:01,39.60,23.80
2014-09-27 08:02,39.70,23.90
2014-09-27 08:03,39.70,23.90
2014-09-27 08:04,39.70,23.80
2014-09-27 08:05,39.80,23.90
2014-09-27 08:06,39.80,23.80
2014-09-27 08:07,39.90,23.90
2014-09-27 08:08,39.80,23.80
2014-09-27 08:09,39.80,23.80
2014-09-27 08:10,40.10,23.80
2014-09-27 08:11,40.00,23.80
2014-09-27 08:12,39.90,23.80
2014-09-27 08:13,40.00,23.80
2014-09-27 08:14,40.00,23.90
2014-09-27 08:15,40.00,23.80
2014-09-27 08:16,40.00,23.80
2014-09-27 08:17,40.10,23.80
2014-09-27 08:18,40.10,23.90
2014-09-27 08:19,40.10,23.90
2014-09-27 08:20,40.00,23.80
2014-09-27 08:21,40.00,23.80
2014-09-27 08:22,40.10,23.80
2014-09-27 08:23,40.20,23.90
2014-09-27 08:24,40.10,23.80
2014-09-27 08:25,40.20,23.90
2014-09-27 08:26,40.30,23.90
2014-09-27 08:27,40.20,23.90
2014-09-27 08:28,40.20,23.90
2014-09-27 08:29,40.20,23.90
2014-09-27 08:30,40.30,23.90
2014-09-27 08:31,40.30,23.90
2014-09-27 08:32,40.20,23.90
2014-09-27 08:33,40.30,23.90
2014-09-27 08:34,40.30,23.90
2014-09-27 08:35,40.30,23.90
2014-09-27 08:36,40.30,23.90
2014-09-27 08:37,40.30,23.90
2014-09-27 08:38,40.60,23.90
2014-09-27 08:39,40.30,24.00
2014-09-27 08:40,40.40,24.00
2014-09-27 08:41,40.40,24.00
2014-09-27 08:42,40.40,24.00
2014-09-27 08:43,40.40,24.00
2014-09-27 08:44,40.40,24.00
2014-09-27 08:45,40.20,24.00
2014-09-27 08:46,40.20,24.00
2014-09-27 08:47,40.20,24.00
2014-09-27 08:48,40.20,24.00
2014-09-27 08:49,40.30,24.10
2014-09-27 08:50,40.30,24.10
2014-09-27 08:51,40.30,24.10
2014-09-27 08:52,40.30,24.10
2014-09-27 08:53,40.30,24.10
2014-09-27 08:54,40.40,24.10
2014-09-27 08:55,40.30,24.10
2014-09-27 08:56,40.20,24.10
2014-09-27 08:57,40.20,24.10
2014-09-27 08:58,40.30,24.10
2014-09-27 08:59,40.40,24.10
2014-09-27 09:00,40.40,24.10
2014-09-27 09:01,40.30,24.20
2014-09-27 09:02,40.10,24.20
2014-09-27 09:03,40.10,24.20
2014-09-27 09:04,40.00,24.20
2014-09-27 09:05,40.00,24.20
2014-09-27 09:06,40.00,24.20
2014-09-27 09:07,40.00,24.20
2014-09-27 09:08,40.00,24.20
2014-09-27 09:09,40.00,24.20
2014-09-27 09:10,40.10,24.30
2014-09-27 09:11,39.80,24.30
2014-09-27 09:12,39.60,24.40
2014-09-27 09:13,39.50,24.40
2014-09-27 09:14,39.40,24.40
2014-09-27 09:15,39.60,24.50
2014-09-27 09:16,39.50,24.50
2014-09-27 09:17,39.50,24.50
2014-09-27 09:18,39.30,24.50
2014-09-27 09:19,39.20,24.50
2014-09-27 09:20,39.40,24.50
2014-09-27 09:21,39.30,24.40
2014-09-27 09:22,39.50,24.40
2014-09-27 09:23,39.50,24.30
2014-09-27 09:24,39.60,24.30
2014-09-27 09:25,39.60,24.30
2014-09-27 09:26,39.70,24.30
2014-09-27 09:27,39.80,24.30
2014-09-27 09:28,39.90,24.20
2014-09-27 09:29,39.70,24.30
2014-09-27 09:30,39.40,24.20
2014-09-27 09:31,39.50,24.20
2014-09-27 09:32,39.40,24.20
2014-09-27 09:33,39.40,24.20
2014-09-27 09:34,39.40,24.20
2014-09-27 09:35,39.60,24.20
2014-09-27 09:36,39.80,24.10
2014-09-27 09:37,39.60,24.10
2014-09-27 09:38,40.00,24.10
2014-09-27 09:39,39.80,24.10
2014-09-27 09:40,40.00,24.10
2014-09-27 09:41,39.90,24.10
2014-09-27 09:42,40.00,24.20
2014-09-27 09:43,40.10,24.10
2014-09-27 09:44,39.90,24.10
2014-09-27 09:45,39.80,24.10
2014-09-27 09:46,40.00,23.90
2014-09-27 09:47,40.10,23.80
2014-09-27 09:48,40.20,23.80
2014-09-27 09:49,40.20,23.70
2014-09-27 09:50,40.30,23.70
2014-09-27 09:51,40.10,23.70
2014-09-27 09:52,40.30,23.80
2014-09-27 09:53,39.90,23.80
2014-09-27 09:54,40.10,23.80
2014-09-27 09:55,40.00,23.80
2014-09-27 09:56,39.80,23.70
2014-09-27 09:57,40.30,23.70
2014-09-27 09:59,39.80,23.80
2014-09-27 10:02,39.60,23.70
2014-09-27 10:03,39.60,23.70
2014-09-27 10:04,39.60,23.70
2014-09-27 10:05,39.60,23.60
2014-09-27 10:06,39.50,23.70
2014-09-27 10:07,39.20,23.60
2014-09-27 10:08,39.30,23.50
2014-09-27 10:09,39.40,23.50
2014-09-27 10:10,39.30,23.50
2014-09-27 10:11,39.50,23.50
2014-09-27 10:12,39.30,23.50
2014-09-27 10:13,39.20,23.40
